Beta,mu_IR,mu_EI,rho,eta,N,loglik,loglik.se
15.389543562953786,2,12.228382264388033,0.1841619530911056,0.15440523096103448,38000,-120.66915889679245,0.13172209114930317
15.389543562953786,2,12.228382264388033,0.1841619530911056,0.15440523096103448,38000,-120.66915889679245,0.13172209114930317
15.389543562953786,2,12.228382264388033,0.1841619530911056,0.15440523096103448,38000,-120.66915889679245,0.13172209114930317
15.389543562953786,2,12.228382264388033,0.1841619530911056,0.15440523096103448,38000,-120.66915889679245,0.13172209114930317
15.389543562953786,2,12.228382264388033,0.1841619530911056,0.15440523096103448,38000,-120.66915889679245,0.13172209114930317
13.215510909502184,2,34.70367763733675,0.16472393245166372,0.1755110389120383,38000,-120.67911925160931,0.5791963188414021
13.215510909502184,2,34.70367763733675,0.16472393245166372,0.1755110389120383,38000,-120.67911925160931,0.5791963188414021
23.884215062557875,2,633.851909088788,0.27267638034520475,0.10050571835264747,38000,-120.71188751860434,0.2743679801177933
23.884215062557875,2,633.851909088788,0.27267638034520475,0.10050571835264747,38000,-120.71188751860434,0.2743679801177933
23.884215062557875,2,633.851909088788,0.27267638034520475,0.10050571835264747,38000,-120.71188751860434,0.2743679801177933
23.884215062557875,2,633.851909088788,0.27267638034520475,0.10050571835264747,38000,-120.71188751860434,0.2743679801177933
23.884215062557875,2,633.851909088788,0.27267638034520475,0.10050571835264747,38000,-120.71188751860434,0.2743679801177933
27.008429142652254,1.3,33.372038046308234,0.36025835307303544,0.06514748228132453,38000,-120.74658236956174,0.1612147712568305
27.008429142652254,1.3,33.372038046308234,0.36025835307303544,0.06514748228132453,38000,-120.74658236956174,0.1612147712568305
27.008429142652254,1.3,33.372038046308234,0.36025835307303544,0.06514748228132453,38000,-120.74658236956174,0.1612147712568305
27.008429142652254,1.3,33.372038046308234,0.36025835307303544,0.06514748228132453,38000,-120.74658236956174,0.1612147712568305
27.008429142652254,1.3,33.372038046308234,0.36025835307303544,0.06514748228132453,38000,-120.74658236956174,0.1612147712568305
22.320109841552743,2,10.063810547793432,0.2461911069773195,0.10866489567123741,38000,-120.78636935873615,0.1182424717461764
22.320109841552743,2,10.063810547793432,0.2461911069773195,0.10866489567123741,38000,-120.78636935873615,0.1182424717461764
22.320109841552743,2,10.063810547793432,0.2461911069773195,0.10866489567123741,38000,-120.78636935873615,0.1182424717461764
22.320109841552743,2,10.063810547793432,0.2461911069773195,0.10866489567123741,38000,-120.78636935873615,0.1182424717461764
22.320109841552743,2,10.063810547793432,0.2461911069773195,0.10866489567123741,38000,-120.78636935873615,0.1182424717461764
14.69129867953257,2,12.35092607234932,0.16684889527982769,0.16360854542049733,38000,-120.79269172772607,0.08632138996226894
14.69129867953257,2,12.35092607234932,0.16684889527982769,0.16360854542049733,38000,-120.79269172772607,0.08632138996226894
14.69129867953257,2,12.35092607234932,0.16684889527982769,0.16360854542049733,38000,-120.79269172772607,0.08632138996226894
14.69129867953257,2,12.35092607234932,0.16684889527982769,0.16360854542049733,38000,-120.79269172772607,0.08632138996226894
14.69129867953257,2,12.35092607234932,0.16684889527982769,0.16360854542049733,38000,-120.79269172772607,0.08632138996226894
26.154636505744765,2,3.7501695583879147,0.27022741660023675,0.09631059994976043,38000,-120.80215257160306,1.0493474725735545
26.154636505744765,2,3.7501695583879147,0.27022741660023675,0.09631059994976043,38000,-120.80215257160306,1.0493474725735545
23.936957862136094,2,9.62103495647744,0.3138834644513092,0.09631658419310357,38000,-120.82055392571255,0.21695056969506857
23.936957862136094,2,9.62103495647744,0.3138834644513092,0.09631658419310357,38000,-120.82055392571255,0.21695056969506857
23.936957862136094,2,9.62103495647744,0.3138834644513092,0.09631658419310357,38000,-120.82055392571255,0.21695056969506857
23.936957862136094,2,9.62103495647744,0.3138834644513092,0.09631658419310357,38000,-120.82055392571255,0.21695056969506857
23.936957862136094,2,9.62103495647744,0.3138834644513092,0.09631658419310357,38000,-120.82055392571255,0.21695056969506857
28.96466901648843,1.3,11.965910902885852,0.36721315450318115,0.06245208651674402,38000,-120.85722597187755,0.19833280940554263
28.96466901648843,1.3,11.965910902885852,0.36721315450318115,0.06245208651674402,38000,-120.85722597187755,0.19833280940554263
28.96466901648843,1.3,11.965910902885852,0.36721315450318115,0.06245208651674402,38000,-120.85722597187755,0.19833280940554263
28.96466901648843,1.3,11.965910902885852,0.36721315450318115,0.06245208651674402,38000,-120.85722597187755,0.19833280940554263
28.96466901648843,1.3,11.965910902885852,0.36721315450318115,0.06245208651674402,38000,-120.85722597187755,0.19833280940554263
13.906355815225488,2,11.921889915747737,0.17082242542779638,0.16918384389240104,38000,-120.8676505119885,0.1144745144962308
13.906355815225488,2,11.921889915747737,0.17082242542779638,0.16918384389240104,38000,-120.8676505119885,0.1144745144962308
13.906355815225488,2,11.921889915747737,0.17082242542779638,0.16918384389240104,38000,-120.8676505119885,0.1144745144962308
13.906355815225488,2,11.921889915747737,0.17082242542779638,0.16918384389240104,38000,-120.8676505119885,0.1144745144962308
13.906355815225488,2,11.921889915747737,0.17082242542779638,0.16918384389240104,38000,-120.8676505119885,0.1144745144962308
12.064854696803001,2,182.5179617466853,0.15286850003010788,0.19301090498658222,38000,-120.89171954376094,0.09161072482197677
12.064854696803001,2,182.5179617466853,0.15286850003010788,0.19301090498658222,38000,-120.89171954376094,0.09161072482197677
12.064854696803001,2,182.5179617466853,0.15286850003010788,0.19301090498658222,38000,-120.89171954376094,0.09161072482197677
12.064854696803001,2,182.5179617466853,0.15286850003010788,0.19301090498658222,38000,-120.89171954376094,0.09161072482197677
12.064854696803001,2,182.5179617466853,0.15286850003010788,0.19301090498658222,38000,-120.89171954376094,0.09161072482197677
13.242049101052801,2,36.63170992718518,0.15731484439927426,0.17896501698738917,38000,-120.90490001960343,0.08135019859600565
13.242049101052801,2,36.63170992718518,0.15731484439927426,0.17896501698738917,38000,-120.90490001960343,0.08135019859600565
13.242049101052801,2,36.63170992718518,0.15731484439927426,0.17896501698738917,38000,-120.90490001960343,0.08135019859600565
13.242049101052801,2,36.63170992718518,0.15731484439927426,0.17896501698738917,38000,-120.90490001960343,0.08135019859600565
13.242049101052801,2,36.63170992718518,0.15731484439927426,0.17896501698738917,38000,-120.90490001960343,0.08135019859600565
19.595353572024933,2,17.233053609546644,0.2505829184759186,0.12130256843466458,38000,-120.93035938083706,0.1329743768729872
19.595353572024933,2,17.233053609546644,0.2505829184759186,0.12130256843466458,38000,-120.93035938083706,0.1329743768729872
19.595353572024933,2,17.233053609546644,0.2505829184759186,0.12130256843466458,38000,-120.93035938083706,0.1329743768729872
19.595353572024933,2,17.233053609546644,0.2505829184759186,0.12130256843466458,38000,-120.93035938083706,0.1329743768729872
19.595353572024933,2,17.233053609546644,0.2505829184759186,0.12130256843466458,38000,-120.93035938083706,0.1329743768729872
17.98778074684807,2,12.073625865538128,0.2461911069773195,0.12800270876083003,38000,-120.93582609528596,0.2420391321874451
17.98778074684807,2,12.073625865538128,0.2461911069773195,0.12800270876083003,38000,-120.93582609528596,0.2420391321874451
14.085764715096362,2,9.112354954320137,0.1648623454971999,0.17038040406104796,38000,-120.97047478998425,0.07117950625344123
14.085764715096362,2,9.112354954320137,0.1648623454971999,0.17038040406104796,38000,-120.97047478998425,0.07117950625344123
14.085764715096362,2,9.112354954320137,0.1648623454971999,0.17038040406104796,38000,-120.97047478998425,0.07117950625344123
14.085764715096362,2,9.112354954320137,0.1648623454971999,0.17038040406104796,38000,-120.97047478998425,0.07117950625344123
14.085764715096362,2,9.112354954320137,0.1648623454971999,0.17038040406104796,38000,-120.97047478998425,0.07117950625344123
21.014322737295824,2,6.842199898436943,0.2376148486294422,0.1143646373496062,38000,-120.97177066242647,0.10589373609072847
21.014322737295824,2,6.842199898436943,0.2376148486294422,0.1143646373496062,38000,-120.97177066242647,0.10589373609072847
21.014322737295824,2,6.842199898436943,0.2376148486294422,0.1143646373496062,38000,-120.97177066242647,0.10589373609072847
21.014322737295824,2,6.842199898436943,0.2376148486294422,0.1143646373496062,38000,-120.97177066242647,0.10589373609072847
21.014322737295824,2,6.842199898436943,0.2376148486294422,0.1143646373496062,38000,-120.97177066242647,0.10589373609072847
26.820196285492113,1.3,20.7963297161721,0.40490711639336485,0.06370440060310045,38000,-120.97599859408292,0.4261664708008557
26.820196285492113,1.3,20.7963297161721,0.40490711639336485,0.06370440060310045,38000,-120.97599859408292,0.4261664708008557
26.820196285492113,1.3,20.7963297161721,0.40490711639336485,0.06370440060310045,38000,-120.97599859408292,0.4261664708008557
26.820196285492113,1.3,20.7963297161721,0.40490711639336485,0.06370440060310045,38000,-120.97599859408292,0.4261664708008557
26.820196285492113,1.3,20.7963297161721,0.40490711639336485,0.06370440060310045,38000,-120.97599859408292,0.4261664708008557
11.473542521722123,2,35.83481508698223,0.1632282246230656,0.198692784867407,38000,-120.9933702926631,0.09263236850358907
11.473542521722123,2,35.83481508698223,0.1632282246230656,0.198692784867407,38000,-120.9933702926631,0.09263236850358907
11.473542521722123,2,35.83481508698223,0.1632282246230656,0.198692784867407,38000,-120.9933702926631,0.09263236850358907
11.473542521722123,2,35.83481508698223,0.1632282246230656,0.198692784867407,38000,-120.9933702926631,0.09263236850358907
11.473542521722123,2,35.83481508698223,0.1632282246230656,0.198692784867407,38000,-120.9933702926631,0.09263236850358907
30.27241309037152,1.3,5.304869360068503,0.4049071163933649,0.05709409178286994,38000,-121.05540309167895,0.18840153133339513
30.27241309037152,1.3,5.304869360068503,0.4049071163933649,0.05709409178286994,38000,-121.05540309167895,0.18840153133339513
11.223905324067163,2,50.937160103442864,0.1386673716825608,0.20846634488618604,38000,-121.06730866008141,0.09720705051202638
11.223905324067163,2,50.937160103442864,0.1386673716825608,0.20846634488618604,38000,-121.06730866008141,0.09720705051202638
11.223905324067163,2,50.937160103442864,0.1386673716825608,0.20846634488618604,38000,-121.06730866008141,0.09720705051202638
11.223905324067163,2,50.937160103442864,0.1386673716825608,0.20846634488618604,38000,-121.06730866008141,0.09720705051202638
11.223905324067163,2,50.937160103442864,0.1386673716825608,0.20846634488618604,38000,-121.06730866008141,0.09720705051202638
17.40523540551301,2,11.031910029773158,0.18860187000568848,0.1414827550438601,38000,-121.07489258768726,0.09087696718930117
17.40523540551301,2,11.031910029773158,0.18860187000568848,0.1414827550438601,38000,-121.07489258768726,0.09087696718930117
17.40523540551301,2,11.031910029773158,0.18860187000568848,0.1414827550438601,38000,-121.07489258768726,0.09087696718930117
17.40523540551301,2,11.031910029773158,0.18860187000568848,0.1414827550438601,38000,-121.07489258768726,0.09087696718930117
17.40523540551301,2,11.031910029773158,0.18860187000568848,0.1414827550438601,38000,-121.07489258768726,0.09087696718930117
12.883314877173989,2,9.820946093484793,0.14915878399966853,0.18410248341400756,38000,-121.07977903144058,0.23106574200179963
12.883314877173989,2,9.820946093484793,0.14915878399966853,0.18410248341400756,38000,-121.07977903144058,0.23106574200179963
16.863706361756922,2,8.220860001116652,0.180146512765845,0.1460440223870927,38000,-121.0893527505078,0.10583255654824819
16.863706361756922,2,8.220860001116652,0.180146512765845,0.1460440223870927,38000,-121.0893527505078,0.10583255654824819
16.863706361756922,2,8.220860001116652,0.180146512765845,0.1460440223870927,38000,-121.0893527505078,0.10583255654824819
16.863706361756922,2,8.220860001116652,0.180146512765845,0.1460440223870927,38000,-121.0893527505078,0.10583255654824819
16.863706361756922,2,8.220860001116652,0.180146512765845,0.1460440223870927,38000,-121.0893527505078,0.10583255654824819
22.17491532442107,2,5.702350648815748,0.24732112354469477,0.1079414839826648,38000,-121.09415987840661,0.15956289185349865
22.17491532442107,2,5.702350648815748,0.24732112354469477,0.1079414839826648,38000,-121.09415987840661,0.15956289185349865
22.17491532442107,2,5.702350648815748,0.24732112354469477,0.1079414839826648,38000,-121.09415987840661,0.15956289185349865
22.17491532442107,2,5.702350648815748,0.24732112354469477,0.1079414839826648,38000,-121.09415987840661,0.15956289185349865
22.17491532442107,2,5.702350648815748,0.24732112354469477,0.1079414839826648,38000,-121.09415987840661,0.15956289185349865
14.826611839880016,2,24.278741320599543,0.16684889527982769,0.16256174931622605,38000,-121.09755558585974,0.16831088410553888
14.826611839880016,2,24.278741320599543,0.16684889527982769,0.16256174931622605,38000,-121.09755558585974,0.16831088410553888
11.729947749153785,2,31.272074098085707,0.1419524180350658,0.203447983189496,38000,-121.10400043939497,0.09721934452140915
11.729947749153785,2,31.272074098085707,0.1419524180350658,0.203447983189496,38000,-121.10400043939497,0.09721934452140915
11.729947749153785,2,31.272074098085707,0.1419524180350658,0.203447983189496,38000,-121.10400043939497,0.09721934452140915
11.729947749153785,2,31.272074098085707,0.1419524180350658,0.203447983189496,38000,-121.10400043939497,0.09721934452140915
11.729947749153785,2,31.272074098085707,0.1419524180350658,0.203447983189496,38000,-121.10400043939497,0.09721934452140915
17.228370265891844,2,15.309320560598744,0.18667987001212596,0.1405365720701231,38000,-121.11420410506945,0.11938607527072755
17.228370265891844,2,15.309320560598744,0.18667987001212596,0.1405365720701231,38000,-121.11420410506945,0.11938607527072755
17.228370265891844,2,15.309320560598744,0.18667987001212596,0.1405365720701231,38000,-121.11420410506945,0.11938607527072755
17.228370265891844,2,15.309320560598744,0.18667987001212596,0.1405365720701231,38000,-121.11420410506945,0.11938607527072755
17.228370265891844,2,15.309320560598744,0.18667987001212596,0.1405365720701231,38000,-121.11420410506945,0.11938607527072755
13.000412439559561,2,10.231027182425652,0.16472393245166372,0.18024536682033215,38000,-121.12272347526549,0.14213885608761895
13.000412439559561,2,10.231027182425652,0.16472393245166372,0.18024536682033215,38000,-121.12272347526549,0.14213885608761895
13.000412439559561,2,10.231027182425652,0.16472393245166372,0.18024536682033215,38000,-121.12272347526549,0.14213885608761895
13.000412439559561,2,10.231027182425652,0.16472393245166372,0.18024536682033215,38000,-121.12272347526549,0.14213885608761895
13.000412439559561,2,10.231027182425652,0.16472393245166372,0.18024536682033215,38000,-121.12272347526549,0.14213885608761895
12.63687313909578,2,10.546875858367104,0.15299077333494202,0.18676702979282336,38000,-121.12998289312543,0.10493449860960351
12.63687313909578,2,10.546875858367104,0.15299077333494202,0.18676702979282336,38000,-121.12998289312543,0.10493449860960351
12.63687313909578,2,10.546875858367104,0.15299077333494202,0.18676702979282336,38000,-121.12998289312543,0.10493449860960351
12.63687313909578,2,10.546875858367104,0.15299077333494202,0.18676702979282336,38000,-121.12998289312543,0.10493449860960351
12.63687313909578,2,10.546875858367104,0.15299077333494202,0.18676702979282336,38000,-121.12998289312543,0.10493449860960351
14.583007444983334,2,8.65166069390374,0.17552176738202163,0.16429193334401712,38000,-121.13796065602507,0.0687618030416075
14.583007444983334,2,8.65166069390374,0.17552176738202163,0.16429193334401712,38000,-121.13796065602507,0.0687618030416075
14.583007444983334,2,8.65166069390374,0.17552176738202163,0.16429193334401712,38000,-121.13796065602507,0.0687618030416075
14.583007444983334,2,8.65166069390374,0.17552176738202163,0.16429193334401712,38000,-121.13796065602507,0.0687618030416075
14.583007444983334,2,8.65166069390374,0.17552176738202163,0.16429193334401712,38000,-121.13796065602507,0.0687618030416075
29.526968893175248,2,3.7087204368234308,0.28350762104778,0.08568117229934899,38000,-121.14532309469058,0.4442794840241956
29.526968893175248,2,3.7087204368234308,0.28350762104778,0.08568117229934899,38000,-121.14532309469058,0.4442794840241956
28.617765786932736,2,5.60422678452126,0.2760529463859817,0.08866534751965778,38000,-121.15464234723152,0.12135316159014055
28.617765786932736,2,5.60422678452126,0.2760529463859817,0.08866534751965778,38000,-121.15464234723152,0.12135316159014055
28.617765786932736,2,5.60422678452126,0.2760529463859817,0.08866534751965778,38000,-121.15464234723152,0.12135316159014055
28.617765786932736,2,5.60422678452126,0.2760529463859817,0.08866534751965778,38000,-121.15464234723152,0.12135316159014055
28.617765786932736,2,5.60422678452126,0.2760529463859817,0.08866534751965778,38000,-121.15464234723152,0.12135316159014055
12.386369706502299,2,14.329098257840068,0.14915878399966853,0.18958996760991148,38000,-121.18287383403252,0.09225084706062511
12.386369706502299,2,14.329098257840068,0.14915878399966853,0.18958996760991148,38000,-121.18287383403252,0.09225084706062511
12.386369706502299,2,14.329098257840068,0.14915878399966853,0.18958996760991148,38000,-121.18287383403252,0.09225084706062511
12.386369706502299,2,14.329098257840068,0.14915878399966853,0.18958996760991148,38000,-121.18287383403252,0.09225084706062511
12.386369706502299,2,14.329098257840068,0.14915878399966853,0.18958996760991148,38000,-121.18287383403252,0.09225084706062511
18.204553091970997,2,14.153859201458392,0.20078820996049576,0.13124830142806948,38000,-121.22227103736351,0.2878576486849276
18.204553091970997,2,14.153859201458392,0.20078820996049576,0.13124830142806948,38000,-121.22227103736351,0.2878576486849276
31.384495660187607,1.3,7.364633170078792,0.36721315450318115,0.06004670341939175,38000,-121.23525619612491,0.14028586291121237
31.384495660187607,1.3,7.364633170078792,0.36721315450318115,0.06004670341939175,38000,-121.23525619612491,0.14028586291121237
20.046616858196224,2,9.065909020283437,0.23051758369602043,0.11989692912290235,38000,-121.24376000297936,0.18029752753883405
20.046616858196224,2,9.065909020283437,0.23051758369602043,0.11989692912290235,38000,-121.24376000297936,0.18029752753883405
33.66861368051929,2,3.5277539992956686,0.3100651502109107,0.07693453168180028,38000,-121.25465062187786,0.1152321512208509
33.66861368051929,2,3.5277539992956686,0.3100651502109107,0.07693453168180028,38000,-121.25465062187786,0.1152321512208509
33.66861368051929,2,3.5277539992956686,0.3100651502109107,0.07693453168180028,38000,-121.25465062187786,0.1152321512208509
33.66861368051929,2,3.5277539992956686,0.3100651502109107,0.07693453168180028,38000,-121.25465062187786,0.1152321512208509
33.66861368051929,2,3.5277539992956686,0.3100651502109107,0.07693453168180028,38000,-121.25465062187786,0.1152321512208509
17.181886084451506,2,4.978394137756775,0.1648623454971999,0.1484376281392151,38000,-121.26129079675454,0.2319938582989308
17.181886084451506,2,4.978394137756775,0.1648623454971999,0.1484376281392151,38000,-121.26129079675454,0.2319938582989308
21.421502713598713,2,137.8919941253785,0.28889855838929723,0.10975690380267064,38000,-121.27185690321787,0.20971294433313625
21.421502713598713,2,137.8919941253785,0.28889855838929723,0.10975690380267064,38000,-121.27185690321787,0.20971294433313625
21.421502713598713,2,137.8919941253785,0.28889855838929723,0.10975690380267064,38000,-121.27185690321787,0.20971294433313625
21.421502713598713,2,137.8919941253785,0.28889855838929723,0.10975690380267064,38000,-121.27185690321787,0.20971294433313625
21.421502713598713,2,137.8919941253785,0.28889855838929723,0.10975690380267064,38000,-121.27185690321787,0.20971294433313625
11.504855504762276,2,18.348164752603726,0.13868883462077178,0.20586738468566831,38000,-121.27300829478003,0.0954689035861382
11.504855504762276,2,18.348164752603726,0.13868883462077178,0.20586738468566831,38000,-121.27300829478003,0.0954689035861382
11.504855504762276,2,18.348164752603726,0.13868883462077178,0.20586738468566831,38000,-121.27300829478003,0.0954689035861382
11.504855504762276,2,18.348164752603726,0.13868883462077178,0.20586738468566831,38000,-121.27300829478003,0.0954689035861382
11.504855504762276,2,18.348164752603726,0.13868883462077178,0.20586738468566831,38000,-121.27300829478003,0.0954689035861382
18.26138364624085,2,5.783963940784151,0.18860187000568848,0.13550887197506756,38000,-121.27526589539765,0.2185694430537174
18.26138364624085,2,5.783963940784151,0.18860187000568848,0.13550887197506756,38000,-121.27526589539765,0.2185694430537174
28.588631605513775,2,7.090316646195557,0.3100651502109107,0.08533756301789468,38000,-121.28658675645417,0.29500916905794106
28.588631605513775,2,7.090316646195557,0.3100651502109107,0.08533756301789468,38000,-121.28658675645417,0.29500916905794106
15.648017719162427,2,40.231638348075464,0.20144789402727764,0.15004112625770846,38000,-121.29037671167323,0.17488065621718268
15.648017719162427,2,40.231638348075464,0.20144789402727764,0.15004112625770846,38000,-121.29037671167323,0.17488065621718268
11.779598722370627,2,33.761792389419796,0.15286850003010788,0.19666666666666668,38000,-121.29834093947336,0.9405147951606448
11.779598722370627,2,33.761792389419796,0.15286850003010788,0.19666666666666668,38000,-121.29834093947336,0.9405147951606448
15.733041591276361,2,11.170167894653838,0.20466648311065871,0.14595662452843267,38000,-121.32313722158688,0.5077922442679076
15.733041591276361,2,11.170167894653838,0.20466648311065871,0.14595662452843267,38000,-121.32313722158688,0.5077922442679076
26.704200489561572,2,220.77322648155405,0.27630768084361595,0.09306526499986803,38000,-121.32571610555634,0.16404595284908655
26.704200489561572,2,220.77322648155405,0.27630768084361595,0.09306526499986803,38000,-121.32571610555634,0.16404595284908655
26.704200489561572,2,220.77322648155405,0.27630768084361595,0.09306526499986803,38000,-121.32571610555634,0.16404595284908655
26.704200489561572,2,220.77322648155405,0.27630768084361595,0.09306526499986803,38000,-121.32571610555634,0.16404595284908655
26.704200489561572,2,220.77322648155405,0.27630768084361595,0.09306526499986803,38000,-121.32571610555634,0.16404595284908655
8.686548666050026,2,12.450498009103324,0.10672837310346149,0.27381083436484716,38000,-121.33336834992282,0.6052574140055366
8.686548666050026,2,12.450498009103324,0.10672837310346149,0.27381083436484716,38000,-121.33336834992282,0.6052574140055366
7.992638384237352,2,57.95203974804236,0.10362315115885845,0.29000000000000004,38000,-121.33928697860203,1.2880803587967942
7.992638384237352,2,57.95203974804236,0.10362315115885845,0.29000000000000004,38000,-121.33928697860203,1.2880803587967942
19.09276140889489,1.3,18.200729820291063,0.28116904485554606,0.08827034739266926,38000,-121.34011129940477,0.16568761390193149
19.09276140889489,1.3,18.200729820291063,0.28116904485554606,0.08827034739266926,38000,-121.34011129940477,0.16568761390193149
19.09276140889489,1.3,18.200729820291063,0.28116904485554606,0.08827034739266926,38000,-121.34011129940477,0.16568761390193149
19.09276140889489,1.3,18.200729820291063,0.28116904485554606,0.08827034739266926,38000,-121.34011129940477,0.16568761390193149
19.09276140889489,1.3,18.200729820291063,0.28116904485554606,0.08827034739266926,38000,-121.34011129940477,0.16568761390193149
11.140488245499439,2,38.29565660163004,0.15466540060502493,0.2072498507895279,38000,-121.35875720222734,0.09503926177396005
11.140488245499439,2,38.29565660163004,0.15466540060502493,0.2072498507895279,38000,-121.35875720222734,0.09503926177396005
11.140488245499439,2,38.29565660163004,0.15466540060502493,0.2072498507895279,38000,-121.35875720222734,0.09503926177396005
11.140488245499439,2,38.29565660163004,0.15466540060502493,0.2072498507895279,38000,-121.35875720222734,0.09503926177396005
11.140488245499439,2,38.29565660163004,0.15466540060502493,0.2072498507895279,38000,-121.35875720222734,0.09503926177396005
33.11717934124233,2,8.831593899107306,0.3425924544796066,0.07453458176284357,38000,-121.36002891357768,0.1351633080456752
33.11717934124233,2,8.831593899107306,0.3425924544796066,0.07453458176284357,38000,-121.36002891357768,0.1351633080456752
33.11717934124233,2,8.831593899107306,0.3425924544796066,0.07453458176284357,38000,-121.36002891357768,0.1351633080456752
33.11717934124233,2,8.831593899107306,0.3425924544796066,0.07453458176284357,38000,-121.36002891357768,0.1351633080456752
33.11717934124233,2,8.831593899107306,0.3425924544796066,0.07453458176284357,38000,-121.36002891357768,0.1351633080456752
11.668840574677091,2,10.85186199080393,0.1339306711647329,0.20536762912589301,38000,-121.3730417455856,0.15517116402350584
11.668840574677091,2,10.85186199080393,0.1339306711647329,0.20536762912589301,38000,-121.3730417455856,0.15517116402350584
26.78779829373758,2,3.809194824804681,0.2579297649084375,0.09578464676254322,38000,-121.40094173340462,0.07095662072636431
26.78779829373758,2,3.809194824804681,0.2579297649084375,0.09578464676254322,38000,-121.40094173340462,0.07095662072636431
26.78779829373758,2,3.809194824804681,0.2579297649084375,0.09578464676254322,38000,-121.40094173340462,0.07095662072636431
26.78779829373758,2,3.809194824804681,0.2579297649084375,0.09578464676254322,38000,-121.40094173340462,0.07095662072636431
26.78779829373758,2,3.809194824804681,0.2579297649084375,0.09578464676254322,38000,-121.40094173340462,0.07095662072636431
23.12560614444671,2,4.598353211706449,0.22843187453766325,0.10911621177437972,38000,-121.41096856124676,0.08546275653682774
23.12560614444671,2,4.598353211706449,0.22843187453766325,0.10911621177437972,38000,-121.41096856124676,0.08546275653682774
23.12560614444671,2,4.598353211706449,0.22843187453766325,0.10911621177437972,38000,-121.41096856124676,0.08546275653682774
23.12560614444671,2,4.598353211706449,0.22843187453766325,0.10911621177437972,38000,-121.41096856124676,0.08546275653682774
23.12560614444671,2,4.598353211706449,0.22843187453766325,0.10911621177437972,38000,-121.41096856124676,0.08546275653682774
12.063897931580117,2,34.62021500676971,0.13859985840864855,0.1970331549026804,38000,-121.41414789022004,0.08805892845044899
12.063897931580117,2,34.62021500676971,0.13859985840864855,0.1970331549026804,38000,-121.41414789022004,0.08805892845044899
12.063897931580117,2,34.62021500676971,0.13859985840864855,0.1970331549026804,38000,-121.41414789022004,0.08805892845044899
12.063897931580117,2,34.62021500676971,0.13859985840864855,0.1970331549026804,38000,-121.41414789022004,0.08805892845044899
12.063897931580117,2,34.62021500676971,0.13859985840864855,0.1970331549026804,38000,-121.41414789022004,0.08805892845044899
33.06628362774211,1.3,5.895526939117963,0.42119726677985603,0.05428958699442966,38000,-121.43200358953281,0.17748395697955158
